"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFTUD2",256.235431680058,-0.0579888165864198,0.211925052312132,-0.273628888863085,0.784369830885911,0.925447033802592
"SLC16A6",8.72265865057376,1.83451217958891,1.1217693510201,1.63537377618729,0.101970716283428,0.400934841066847
"PRKAR1A",399.851003313614,-0.0663581590487637,0.130474653954283,-0.508590419960149,0.611039345393532,0.843359491239411
"YWHAE",876.506256069651,-0.320765478519821,0.18321701875303,-1.75074062826118,0.0799905976822982,0.361941361009014
"MMD",110.543327574154,-0.242275538802576,0.24437013549646,-0.991428589710325,0.3214763457259,0.644411594499304
"RANGRF",27.7166873725051,-0.00713485680100213,0.314219469317507,-0.0227066031792976,0.98188430861937,0.994647789233639
"DPH1",74.3816094960946,0.419355769337268,0.202394003270667,2.07197724517783,0.0382675633190042,0.263978712608123
"DHRS7B",70.7112497803282,0.208298450141253,0.175794063236462,1.18490036754579,0.236056842074199,0.570722771541375
"WSB1",1399.58019815191,0.166062216237765,0.328768825117105,0.505103293107598,0.613486288536033,0.844578936439885
"NHERF1",295.397335267257,-0.605114271095931,0.371627158110855,-1.62828323465915,0.10346484271891,0.403630795256422
"MYH3",6.16021824753983,-0.0660893959919865,0.514585282333809,-0.128432347874875,0.897806833224029,0.968005430498947
"NAT9",154.939242510923,-0.555590312002883,0.148210062114075,-3.74866796543985,0.000177776259364001,0.0170441877320802
"TMEM104",105.216657244612,0.18062439288182,0.225369441582284,0.80145911359448,0.422865904914442,0.722995840107142
"TNFAIP1",275.381215269622,-0.185580893019962,0.182439601255136,-1.01721825603222,0.309049613215692,0.634265041031546
"IFT20",55.3010340036429,0.16162951622298,0.260125865135657,0.62135119142685,0.5343685786314,0.797939907001064
"TMEM97",35.2893299562356,0.911611982725284,0.839056447264113,1.08647277033357,0.277269881577254,0.605941074483598
"CDR2L",120.866362625526,-0.187577625076791,0.358656009014334,-0.523001484325596,0.600973220312318,0.836718485585824
"PMP22",14.7156795009497,4.90145931663819,1.35731187574158,3.61115186880703,0.000304840080330227,0.0240365039978035
"UNC119",198.941463837924,-0.202511051193101,0.270629004554952,-0.748297661317306,0.454280634848324,0.746216978524245
"ALDOC",60.8510183507476,-0.652303149740589,0.479788052543775,-1.35956522110578,0.173967550173778,0.503942810351076
"SUPT6H",459.489038716983,-0.0557131277796127,0.120086887280714,-0.463940144017376,0.642690630365767,0.859662284028373
"RAB34",269.954932889055,-0.291054578054384,0.15872790313692,-1.8336698986272,0.0667030094826274,0.335668291983367
"PHF12",239.594031586863,0.038339127576136,0.167324923386807,0.229129808041251,0.81876802620415,0.939362695154439
"TMEM33",292.910305230249,0.134368683597903,0.179244480789995,0.749639168836279,0.453472053697715,0.746005558624631
"SLAIN2",127.585040825496,0.168444534069889,0.192100907578781,0.87685444172516,0.380565704195553,0.692229003934962
"OCIAD1",461.790958486002,0.183177983673737,0.124207091293328,1.47477878892714,0.140272025593015,0.458521090103881
"DCUN1D4",122.444204176313,0.0580074527714828,0.239726477555811,0.241973491467909,0.808800703687588,0.936013187592473
"USP46",100.425280653935,-0.0351311025493147,0.173926545728879,-0.201988157713877,0.83992598214837,0.94558139221883
"CHIC2",34.7967623246272,-0.051519664736842,0.2395648380828,-0.215055202379222,0.829724280007839,0.941575176179757
"NMU",12.3129755737521,-0.332219133124747,0.68448135228704,-0.485358924702202,0.627421763837972,0.851296691660062
"CRACD",6.38891155663404,1.36115499806892,0.689094670560273,1.97528011203776,0.0482363688982196,0.292515765865067
"LAMTOR3",95.0839527093653,-0.390496264591047,0.138670539294672,-2.81600018704227,0.00486256383691109,0.102121298495128
"NFKB1",172.638912502494,0.218829577270065,0.155652488460965,1.4058855045221,0.159758126333559,0.48677526121171
"AREG",1125.46460876607,-0.416281315028062,0.474066533908088,-0.878107365218004,0.379885456385604,0.692146103852785
"MANBA",139.823432810594,0.631862312683543,0.21832971595835,2.8940738090095,0.00380278760743483,0.0915692161596818
"UBE2D3",501.368583500295,-0.170274755315472,0.0984567669297524,-1.72943679368388,0.0837309496553816,0.367352923145181
"MAPK10",28.3547971883342,0.175913533652505,0.509137041512724,0.34551313165084,0.729708639810368,0.905063442474943
"ELF2",54.6588663625564,0.257810448715256,0.186582904723193,1.38174742802795,0.167049266192837,0.496830061246419
"NDUFC1",91.6902935913694,-0.420854761901357,0.196957053917272,-2.13678440823008,0.0326155308691365,0.245225093135551
"TBC1D9",171.208432102674,0.443476165629015,0.197615130559554,2.24414074151761,0.0248233473338251,0.21741019841793
"ZNF330",55.0510073483497,-0.236267764655442,0.190700549248011,-1.23894642981951,0.21536533754686,0.550804241559896
"INPP4B",212.579600182612,-0.689860185717922,0.390766057498943,-1.76540457513966,0.077495795023146,0.358691210128126
"GAB1",64.3610267401783,0.479632275498896,0.285943148034027,1.67736936099556,0.0934702768749311,0.383774663043008
"KLHL2",69.5769518268667,-0.0244129960299248,0.244327192680048,-0.0999192753051199,0.9204084134511,0.974750810770982
"CPE",99.1222185378457,0.735382191597535,0.297780715236587,2.4695427002829,0.0135285871614921,0.166327111337293
"RPL34",600.143245566194,-0.397277842156406,0.179884018167617,-2.20852217002524,0.0272078941008955,0.22539797082446
"WFS1",73.9144439188311,0.645084482443711,0.395394458147165,1.63149601404785,0.102785700227271,0.402127026632006
"GRPEL1",89.152048369986,-0.544914068333191,0.210262908906725,-2.59158437009412,0.00955351129007527,0.137412006402312
"GAR1",24.5746668166537,0.0408293274139304,0.324866212270067,0.125680436659225,0.899984888342902,0.968499976195839
"FRG1",39.0074267226379,-0.465217887601311,0.249658131278975,-1.86341973008467,0.062403236275183,0.323922403894371
"CLCN3",271.249612013948,0.285019338701354,0.138329550701521,2.06043710296111,0.0393567729560271,0.266798013993038
"AADAT",21.3969311630549,0.118778316816538,0.376474487332513,0.315501636400742,0.752380808794082,0.914662708540194
"GALNT7",301.815853231651,0.441996531539698,0.303110062247689,1.45820474669203,0.144784115836342,0.465236247718068
"DHX15",531.196931584413,-0.360550628231421,0.164808024699244,-2.18770068320026,0.028691412276016,0.231070524383077
"SEPSECS",41.2105202647459,0.528145530712363,0.308212240649982,1.71357740237236,0.0866063666855536,0.372606250857444
"TRIM2",164.146089872418,-0.0713911252391969,0.372330275344606,-0.191741391894929,0.847944781454573,0.948206859675086
"SLC2A9",121.48665650238,-0.237196179048322,0.279173569206721,-0.849636947087507,0.395526963833631,0.702930522645011
"FBXW7",148.845610725728,0.0596771464184527,0.261366187413184,0.228327722912801,0.819391473944686,0.939362695154439
"NEIL3",6.84401634728339,0.621331729079538,1.24303230582644,0.499851633917463,0.617179550433263,0.846797553515298
"TBC1D19",18.9243979506094,0.40460438563963,0.318676014917615,1.26964178883758,0.204212256741627,0.538246951997576
"NSD2",232.346574744265,0.863128339715085,0.442483206088914,1.95064655073405,0.0510991056052045,0.29914495641388
"SH3D19",153.112084860315,-0.199516117141733,0.167784340873291,-1.18912239427877,0.234391507209492,0.569709588361774
"STIM2",137.589662593904,0.481373575461994,0.221409546771618,2.17413197615424,0.0296952251602042,0.234767158267134
"MFSD10",1074.18042638367,-0.533834101038971,0.190399612043582,-2.80375624356197,0.00505110768766839,0.103344312988995
"GLRB",10.9322605569803,1.5648600553407,0.815804336824384,1.91818060373656,0.055088114769294,0.307436243520185
"RAPGEF2",150.898763120515,-0.203161400905771,0.20733000313173,-0.979893878536671,0.327138504947906,0.650073843260307
"SNX25",42.8784416031036,0.69211213077529,0.293761786850642,2.35603186580283,0.0184713330895193,0.192837244008529
"UFSP2",39.4675541460933,-0.165557382507288,0.21715290830738,-0.762400024009542,0.445821291926143,0.740943190963063
"KLF3",279.841406487838,0.160763727624649,0.222863932052187,0.721353725317039,0.470691909785553,0.757971752395614
"KLHL5",223.176476075036,3.39665787583407e-05,0.163490024654215,0.000207759334737276,0.999834232035643,0.999834232035643
"NCAPG",39.1319003244086,1.5099683225636,0.930561747284759,1.62264172900881,0.1046660146317,0.406291055902987
"UGDH",90.0038873204454,0.322969505042487,0.252056918781385,1.2813356070682,0.200075811194501,0.53385446078345
"PPARGC1A",30.505120119186,0.575041024239118,0.769028849069707,0.747749612949819,0.45461119958196,0.746401817251292
"CRYAB",11.2846402028908,0.0700440624976597,0.678752025582605,0.103195364223831,0.917807919083711,0.973968665279076
"HTATIP2",142.684448547586,0.131387844366925,0.193918572410609,0.677541314035258,0.498062566555924,0.775790094852721
"CTSC",934.173985570072,0.166280350354869,0.199376121128409,0.834003337078544,0.404279103370937,0.708961736952543
"CCDC34",20.4233999233773,0.275076901131697,0.313470644162201,0.877520451291008,0.380204015542066,0.692146103852785
"ZBTB16",8.450162308893,3.18739934610534,1.18204202795625,2.69651947284509,0.00700683006979825,0.11948259544925
"ELP4",23.2375402697111,-0.213589508471745,0.329061145251558,-0.649087598319949,0.51628175737517,0.786359455311081
"ZPR1",128.838935051273,-0.562215104433259,0.198339571125674,-2.83460885411021,0.0045881823864072,0.0997237800271012
"MTCH2",180.066282072835,-0.22739250833285,0.17389846444066,-1.30761653971041,0.19100340409471,0.523010693111449
"FNBP4",541.423766953213,0.0455858546201793,0.155755886256631,0.292675003916512,0.769770577657197,0.919563517985177
"SC5D",237.50169970633,0.492221693470265,0.280805423954612,1.75289239979148,0.0796204784339647,0.361941361009014
"JHY",18.8361166734159,0.309110709219162,0.340769157114619,0.907097085418418,0.364355459225127,0.680365376131142
"HSPA8",2218.97158712464,0.044461950500358,0.394701771858518,0.112646949343555,0.910310461715713,0.971617519079683
"VWA5A",145.303467828929,-0.00263805975018824,0.308544968736532,-0.00855000086694299,0.993178169429011,0.998061696315239
"DNAJC4",90.4686599912209,-0.310264859646053,0.205569903990464,-1.5092912611393,0.131224366957576,0.446583220185225
"SIAE",166.694878279758,0.283213078072317,0.199470204063822,1.41982648186243,0.155658203310301,0.480770295420299
"SNX15",7.84954594508588,-0.116881500785287,0.445039045775933,-0.262632013740506,0.792834222599767,0.929350958178285
"LPXN",79.2144119157325,-0.349614274284898,0.502244010426385,-0.696104417428671,0.486363440299362,0.767448493149942
"DTX4",246.295880506361,0.0712733277636765,0.424589834825311,0.167863952261129,0.866690309587071,0.955291830409382
"ATG2A",246.971012981891,-0.0179820891684215,0.159266943823735,-0.112905344553625,0.910105599087179,0.971577401604605
"EHD1",256.832170141209,-0.880381447246586,0.24696767794037,-3.56476383706839,0.00036418395269707,0.0269889957400097
"OSBP",270.970832179972,0.0364091594590283,0.120117568546523,0.303112691170788,0.761803982699158,0.91739423484405
"UNC93B1",170.243280692581,0.265209280411313,0.2271590422748,1.16750483606319,0.243006556463028,0.576987671913528
"PUS3",28.0275848453488,0.110014802184364,0.26727832811656,0.41161138263476,0.6806242872378,0.879391240342252
"DCPS",20.4310018623256,-0.0344893277467633,0.338568681665367,-0.101868039232441,0.918861418954912,0.974248165825921
"KMT5B",113.463021619569,-0.0864245475733306,0.131838295702618,-0.655534472079908,0.512123699392913,0.783848465179318
"FOXRED1",88.9207152929635,0.145151121135876,0.204205783055429,0.710808082729356,0.477203171237275,0.761764812422446
"PPP6R3",258.597647646298,0.0124633597012126,0.129669706379672,0.096116202073597,0.923428283489952,0.975654608511268
"ST3GAL4",50.0322939543303,0.33275651429074,0.244432867284103,1.36134112399859,0.173405912694889,0.503102758024107
"CPT1A",201.20277239471,1.37656516625897,0.43465732336839,3.16701247684322,0.0015401371035688,0.05623759295778
"CCND1",1392.28164742908,-1.35609535019157,0.197789636422561,-6.85625078603404,7.06912340480233e-12,4.19302913938624e-08
"CCDC86",75.8176212475262,-0.410537761655827,0.334334371521039,-1.22792568346504,0.219474867114699,0.554375457554247
"PRPF19",179.364508137428,-0.107109355272455,0.255121642904807,-0.419836412359655,0.674604962718901,0.876493571924273
"TMEM109",213.244694465417,0.346120356851633,0.348048781020483,0.994459327904565,0.319999296978086,0.643105695155467
"HPX",13.5607839096877,0.00127463755100402,0.408004686395586,0.0031240757606597,0.997507352238436,0.99918567477695
"TRIM3",71.5408695139618,-0.0602021594509021,0.258969087001917,-0.232468516408124,0.816174137715757,0.938833372626165
"CHORDC1",93.733161498474,-0.162090054601645,0.232114967176994,-0.698317978254486,0.484978358404817,0.766998630383983
"FOLR1",26.601052721355,0.911322266668224,0.733735361546816,1.24203127507311,0.214225023094617,0.54942436994479
"ANAPC15",47.4767798395822,-0.31116328996814,0.21607743551997,-1.44005453054066,0.149851971897599,0.472684416308185
"FOLR3",23.6492480859982,0.00733093073381848,0.631945498533048,0.0116005743388251,0.990744288434385,0.99760513497054
"PANX1",142.848492579489,0.162959163013521,0.355988945561359,0.457764672317425,0.647121519152603,0.861343385479374
"ARHGEF17",197.632968221315,0.200026498214925,0.249165369663268,0.802786111429725,0.422098370988661,0.722293550855754
"CEP164",191.485263764735,0.0296353854637205,0.173238643161088,0.17106682968051,0.864171217453496,0.954419753242868
"RNF141",122.49831706956,-0.332532799298488,0.234857301391449,-1.41589295852565,0.156806846893352,0.482707963330287
